url,store,price_color,merchant_domain,name,affiliate_url
https://www.mercadolivre.com.br/notebook-asus-vivobook-go-15-e1504-amd-ryzen-5-7520u-8gb-ram-256gb-ssd-linux-keepos-156-fhd-black-e1504fa-nj731/p/MLB36772633#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=1&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3746267799&sid=offers,ML,#FFD700,Afiliado,Notebook Asus Vivobook Go 15 E1504 Amd Ryzen 5 7520U 8Gb Ram 256Gb Ssd Linux Keepos 156 Fhd Black E1504Fa Nj731,https://www.mercadolivre.com.br/notebook-asus-vivobook-go-15-e1504-amd-ryzen-5-7520u-8gb-ram-256gb-ssd-linux-keepos-156-fhd-black-e1504fa-nj731/p/MLB36772633#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=1&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3746267799&sid=offers
https://www.mercadolivre.com.br/creatina-monohidratada-pura-500g-dark-lab-unidade/p/MLB26796581#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=2&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4812143184&sid=offers,ML,#FFD700,Afiliado,Creatina Monohidratada Pura 500G Dark Lab Unidade,https://www.mercadolivre.com.br/creatina-monohidratada-pura-500g-dark-lab-unidade/p/MLB26796581#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=2&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4812143184&sid=offers
https://www.mercadolivre.com.br/smart-tv-weyon-32wdsnmx-32-hd-led/p/MLB23537280#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=4&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5745750570&sid=offers,ML,#FFD700,Afiliado,Smart Tv Weyon 32Wdsnmx 32 Hd Led,https://www.mercadolivre.com.br/smart-tv-weyon-32wdsnmx-32-hd-led/p/MLB23537280#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=4&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5745750570&sid=offers
https://www.mercadolivre.com.br/oneblade-rosto-e-corpo-philips-qp282410/p/MLB26000295#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=5&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3516665761&sid=offers,ML,#FFD700,Afiliado,Oneblade Rosto E Corpo Philips Qp282410,https://www.mercadolivre.com.br/oneblade-rosto-e-corpo-philips-qp282410/p/MLB26000295#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=5&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3516665761&sid=offers
https://www.mercadolivre.com.br/suplemento-en-po-max-titanium-proteinas-proteinas-sabor-morango-x-900g/p/MLB18488789#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=8&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5284855238&sid=offers,ML,#FFD700,Afiliado,Suplemento En Po Max Titanium Proteinas Proteinas Sabor Morango X 900G,https://www.mercadolivre.com.br/suplemento-en-po-max-titanium-proteinas-proteinas-sabor-morango-x-900g/p/MLB18488789#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=8&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5284855238&sid=offers
https://www.mercadolivre.com.br/celular-samsung-galaxy-a16-128gb-4gb-ram-cmera-50mp-tela-67-nfc-preto/p/MLB44372580#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=10&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5313884566&sid=offers,ML,#FFD700,Afiliado,Celular Samsung Galaxy A16 128Gb 4Gb Ram Cmera 50Mp Tela 67 Nfc Preto,https://www.mercadolivre.com.br/celular-samsung-galaxy-a16-128gb-4gb-ram-cmera-50mp-tela-67-nfc-preto/p/MLB44372580#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=10&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5313884566&sid=offers
https://www.mercadolivre.com.br/smart-tv-philips-50-4k-50pug7300-comando-de-voz-bluetooth/p/MLB57723340#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=11&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5898180968&sid=offers,ML,#FFD700,Afiliado,Smart Tv Philips 50 4K 50Pug7300 Comando De Voz Bluetooth,https://www.mercadolivre.com.br/smart-tv-philips-50-4k-50pug7300-comando-de-voz-bluetooth/p/MLB57723340#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=11&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5898180968&sid=offers
https://www.mercadolivre.com.br/huggies-fralda-descartavel-maxima-proteco-g-136-un/p/MLB17336383#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=12&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4148481832&sid=offers,ML,#FFD700,Afiliado,Huggies Fralda Descartavel Maxima Proteco G 136 Un,https://www.mercadolivre.com.br/huggies-fralda-descartavel-maxima-proteco-g-136-un/p/MLB17336383#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=12&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4148481832&sid=offers
https://www.mercadolivre.com.br/hipercalorico-dark-mass-3kg-dark-lab-sabor-baunilha/p/MLB19451614#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=14&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4825382288&sid=offers,ML,#FFD700,Afiliado,Hipercalorico Dark Mass 3Kg Dark Lab Sabor Baunilha,https://www.mercadolivre.com.br/hipercalorico-dark-mass-3kg-dark-lab-sabor-baunilha/p/MLB19451614#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=14&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4825382288&sid=offers
https://www.mercadolivre.com.br/parafusadeira-furadeira-de-impacto-a-bateria-21v-38-pol-bivolt-1400-rpm-com-acessorios-the-black-tools/p/MLB54791644#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=15&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5733627498&sid=offers,ML,#FFD700,Afiliado,Parafusadeira Furadeira De Impacto A Bateria 21V 38 Pol Bivolt 1400 Rpm Com Acessorios The Black Tools,https://www.mercadolivre.com.br/parafusadeira-furadeira-de-impacto-a-bateria-21v-38-pol-bivolt-1400-rpm-com-acessorios-the-black-tools/p/MLB54791644#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=15&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5733627498&sid=offers
https://www.mercadolivre.com.br/celular-samsung-galaxy-a07-256gb-8gb-cmera-50mp-verde/p/MLB54963045#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=16&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4403262259&sid=offers,ML,#FFD700,Afiliado,Celular Samsung Galaxy A07 256Gb 8Gb Cmera 50Mp Verde,https://www.mercadolivre.com.br/celular-samsung-galaxy-a07-256gb-8gb-cmera-50mp-verde/p/MLB54963045#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=16&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4403262259&sid=offers
https://www.mercadolivre.com.br/smart-tv-samsung-32-ls32h5000fgxzd-hd-led-wifi-hdmi-110220v/p/MLB2056465773#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=17&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5933610210&sid=offers,ML,#FFD700,Afiliado,Smart Tv Samsung 32 Ls32H5000Fgxzd Hd Led Wifi Hdmi 110220V,https://www.mercadolivre.com.br/smart-tv-samsung-32-ls32h5000fgxzd-hd-led-wifi-hdmi-110220v/p/MLB2056465773#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=17&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5933610210&sid=offers
https://www.mercadolivre.com.br/colcho-casal-ortopedico-espuma-d45-extra-firme-138x188x17cm-bf-colchoes/p/MLB25864153#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=19&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4229870086&sid=offers,ML,#FFD700,Afiliado,Colcho Casal Ortopedico Espuma D45 Extra Firme 138X188X17Cm Bf Colchoes,https://www.mercadolivre.com.br/colcho-casal-ortopedico-espuma-d45-extra-firme-138x188x17cm-bf-colchoes/p/MLB25864153#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=19&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4229870086&sid=offers
https://www.mercadolivre.com.br/creatina-monohidratada-250g-growth-supplements-sem-sabor-em-po/p/MLB19603205#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=20&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5872060016&sid=offers,ML,#FFD700,Afiliado,Creatina Monohidratada 250G Growth Supplements Sem Sabor Em Po,https://www.mercadolivre.com.br/creatina-monohidratada-250g-growth-supplements-sem-sabor-em-po/p/MLB19603205#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=20&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5872060016&sid=offers
https://www.mercadolivre.com.br/deo-parfum-natura-essencial-sentir-masculino-100-ml/p/MLB42149268#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=21&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3910967033&sid=offers,ML,#FFD700,Afiliado,Deo Parfum Natura Essencial Sentir Masculino 100 Ml,https://www.mercadolivre.com.br/deo-parfum-natura-essencial-sentir-masculino-100-ml/p/MLB42149268#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=21&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3910967033&sid=offers
https://www.mercadolivre.com.br/aspirador-de-po-vertical-e-portatil-wap-high-speed-plus-1350w-3-em-1/p/MLB22511808#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=22&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3658803458&sid=offers,ML,#FFD700,Afiliado,Aspirador De Po Vertical E Portatil Wap High Speed Plus 1350W 3 Em 1,https://www.mercadolivre.com.br/aspirador-de-po-vertical-e-portatil-wap-high-speed-plus-1350w-3-em-1/p/MLB22511808#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=22&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3658803458&sid=offers
https://www.mercadolivre.com.br/smart-tv-32-philco-p32vik-roku-led-dolby-audio-hdr-wi-fi-110220v/p/MLB63036814#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=23&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4367472233&sid=offers,ML,#FFD700,Afiliado,Smart Tv 32 Philco P32Vik Roku Led Dolby Audio Hdr Wi Fi 110220V,https://www.mercadolivre.com.br/smart-tv-32-philco-p32vik-roku-led-dolby-audio-hdr-wi-fi-110220v/p/MLB63036814#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=23&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4367472233&sid=offers
https://www.mercadolivre.com.br/lavadora-de-alta-presso-vonder-leve-lav-1300-90bar-cor-amarelo-preto-frequncia-60-hz/p/MLB28531553#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=24&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3838432351&sid=offers,ML,#FFD700,Afiliado,Lavadora De Alta Presso Vonder Leve Lav 1300 90Bar Cor Amarelo Preto Frequncia 60 Hz,https://www.mercadolivre.com.br/lavadora-de-alta-presso-vonder-leve-lav-1300-90bar-cor-amarelo-preto-frequncia-60-hz/p/MLB28531553#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=24&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3838432351&sid=offers
https://www.mercadolivre.com.br/cadeira-escritorio-ergonmica-genebra-b500-luvinco-cor-preto-com-suporte-lombar-estofado-mesh/p/MLB46220740#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=26&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5329836232&sid=offers,ML,#FFD700,Afiliado,Cadeira Escritorio Ergonmica Genebra B500 Luvinco Cor Preto Com Suporte Lombar Estofado Mesh,https://www.mercadolivre.com.br/cadeira-escritorio-ergonmica-genebra-b500-luvinco-cor-preto-com-suporte-lombar-estofado-mesh/p/MLB46220740#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=26&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5329836232&sid=offers
https://www.mercadolivre.com.br/colnia-masculino-uomini-100ml-o-boticario/p/MLB27002939#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=27&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4096266188&sid=offers,ML,#FFD700,Afiliado,Colnia Masculino Uomini 100Ml O Boticario,https://www.mercadolivre.com.br/colnia-masculino-uomini-100ml-o-boticario/p/MLB27002939#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=27&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4096266188&sid=offers
https://www.mercadolivre.com.br/bicicleta-ergometrica-fitness-para-cardio-e-musculaco-com-base-cor-preto-e-vermelho-6kg-inercia-marca-sevenfit/p/MLB42978348#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=29&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5298166742&sid=offers,ML,#FFD700,Afiliado,Bicicleta Ergometrica Fitness Para Cardio E Musculaco Com Base Cor Preto E Vermelho 6Kg Inercia Marca Sevenfit,https://www.mercadolivre.com.br/bicicleta-ergometrica-fitness-para-cardio-e-musculaco-com-base-cor-preto-e-vermelho-6kg-inercia-marca-sevenfit/p/MLB42978348#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=29&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5298166742&sid=offers
https://www.mercadolivre.com.br/creatina-monohidratada-1kg-soldiers-nutrition-100-pura-importada-alta-performance-musculo-treino/p/MLB18725310#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=32&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB2766771378&sid=offers,ML,#FFD700,Afiliado,Creatina Monohidratada 1Kg Soldiers Nutrition 100 Pura Importada Alta Performance Musculo Treino,https://www.mercadolivre.com.br/creatina-monohidratada-1kg-soldiers-nutrition-100-pura-importada-alta-performance-musculo-treino/p/MLB18725310#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=32&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB2766771378&sid=offers
https://www.mercadolivre.com.br/o-boticario-egeo-original-deo-colnia-90ml-para-masculino/p/MLB16180547#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=33&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB6203440538&sid=offers,ML,#FFD700,Afiliado,O Boticario Egeo Original Deo Colnia 90Ml Para Masculino,https://www.mercadolivre.com.br/o-boticario-egeo-original-deo-colnia-90ml-para-masculino/p/MLB16180547#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=33&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB6203440538&sid=offers
https://www.mercadolivre.com.br/piscina-splash-fun-redonda-inflavel-2400-litros-mor/p/MLB10683785#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=34&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4055150551&sid=offers,ML,#FFD700,Afiliado,Piscina Splash Fun Redonda Inflavel 2400 Litros Mor,https://www.mercadolivre.com.br/piscina-splash-fun-redonda-inflavel-2400-litros-mor/p/MLB10683785#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=34&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4055150551&sid=offers
https://www.mercadolivre.com.br/bicicleta-ergometrica-spinning-redfin-residencial-vertical-roda-inercia-6kg-resistncia-ajustavel-display-lcd-treino-emagrecimento-condicionamento-fisico-silenciosa-compacta-para-casa-academia/p/MLB64094334#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=35&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB6128424108&sid=offers,ML,#FFD700,Afiliado,Bicicleta Ergometrica Spinning Redfin Residencial Vertical Roda Inercia 6Kg Resistncia Ajustavel Display Lcd Treino Emagrecimento Condicionamento Fisico Silenciosa Compacta Para Casa Academia,https://www.mercadolivre.com.br/bicicleta-ergometrica-spinning-redfin-residencial-vertical-roda-inercia-6kg-resistncia-ajustavel-display-lcd-treino-emagrecimento-condicionamento-fisico-silenciosa-compacta-para-casa-academia/p/MLB64094334#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=35&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB6128424108&sid=offers
https://www.mercadolivre.com.br/grill-sanduicheira-cadence-san400-eletrica-chapa-misteira-tostex-tostequeira-hamburguer-click/p/MLB25850957#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=36&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4342806345&sid=offers,ML,#FFD700,Afiliado,Grill Sanduicheira Cadence San400 Eletrica Chapa Misteira Tostex Tostequeira Hamburguer Click,https://www.mercadolivre.com.br/grill-sanduicheira-cadence-san400-eletrica-chapa-misteira-tostex-tostequeira-hamburguer-click/p/MLB25850957#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=36&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB4342806345&sid=offers
https://www.mercadolivre.com.br/conj-de-panelas-8-pecas-ceramic-life-smart-plus-vanilla-brinox/p/MLB32717965#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=37&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3797364569&sid=offers,ML,#FFD700,Afiliado,Conj De Panelas 8 Pecas Ceramic Life Smart Plus Vanilla Brinox,https://www.mercadolivre.com.br/conj-de-panelas-8-pecas-ceramic-life-smart-plus-vanilla-brinox/p/MLB32717965#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=37&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3797364569&sid=offers
https://www.mercadolivre.com.br/smart-tv-4k-50-lg-uhd-50ua85-processador-7-ai-ger8-4k-super-upscaling-google-cast-alexa-integrado-controle-ai-smart-magic-webos-25/p/MLB51381761#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=38&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5751261338&sid=offers,ML,#FFD700,Afiliado,Smart Tv 4K 50 Lg Uhd 50Ua85 Processador 7 Ai Ger8 4K Super Upscaling Google Cast Alexa Integrado Controle Ai Smart Magic Webos 25,https://www.mercadolivre.com.br/smart-tv-4k-50-lg-uhd-50ua85-processador-7-ai-ger8-4k-super-upscaling-google-cast-alexa-integrado-controle-ai-smart-magic-webos-25/p/MLB51381761#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=38&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5751261338&sid=offers
https://www.mercadolivre.com.br/cortina-300x280-metros-blackout-blecaute-cinza-corta-luz-em-tecido-grosso-para-quarto-e-sala-casa-laura-enxovais/p/MLB56688018#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=39&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3977589873&sid=offers,ML,#FFD700,Afiliado,Cortina 300X280 Metros Blackout Blecaute Cinza Corta Luz Em Tecido Grosso Para Quarto E Sala Casa Laura Enxovais,https://www.mercadolivre.com.br/cortina-300x280-metros-blackout-blecaute-cinza-corta-luz-em-tecido-grosso-para-quarto-e-sala-casa-laura-enxovais/p/MLB56688018#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=39&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3977589873&sid=offers
https://www.mercadolivre.com.br/notebook-samsung-galaxy-book4-intel-u300-120-ghz-ate-44ghz-8-mb-l3-cache-windows-11-home-8gb-256gb-ssd-uhd-graphics-156-full-hd-led-155kg/p/MLB40347107#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=40&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3847742125&sid=offers,ML,#FFD700,Afiliado,Notebook Samsung Galaxy Book4 Intel U300 120 Ghz Ate 44Ghz 8 Mb L3 Cache Windows 11 Home 8Gb 256Gb Ssd Uhd Graphics 156 Full Hd Led 155Kg,https://www.mercadolivre.com.br/notebook-samsung-galaxy-book4-intel-u300-120-ghz-ate-44ghz-8-mb-l3-cache-windows-11-home-8gb-256gb-ssd-uhd-graphics-156-full-hd-led-155kg/p/MLB40347107#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=40&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3847742125&sid=offers
https://www.mercadolivre.com.br/armario-de-cozinha-compacta-xangai-multimoveis-vm2840-brancolacca-fum/p/MLB27679774#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=41&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3515847839&sid=offers,ML,#FFD700,Afiliado,Armario De Cozinha Compacta Xangai Multimoveis Vm2840 Brancolacca Fum,https://www.mercadolivre.com.br/armario-de-cozinha-compacta-xangai-multimoveis-vm2840-brancolacca-fum/p/MLB27679774#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=41&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB3515847839&sid=offers
https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=42&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB2196746713&sid=offers,ML,#FFD700,Afiliado,Ventilador De Teto Ventisol Fnix E 27 Branco 130W Com 3 Pas De Plastico 960 Mm De Dimetro,https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=42&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB2196746713&sid=offers
https://www.mercadolivre.com.br/kit-2x-creatina-monohidratada-pura-500g-dark-lab-sabor-sem-sabor/p/MLB52817802#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=43&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5504975542&sid=offers,ML,#FFD700,Afiliado,Kit 2X Creatina Monohidratada Pura 500G Dark Lab Sabor Sem Sabor,https://www.mercadolivre.com.br/kit-2x-creatina-monohidratada-pura-500g-dark-lab-sabor-sem-sabor/p/MLB52817802#polycard_client=offers&deal_print_id=5333dd21-7e07-4f9b-902a-ccc7ada46da5&position=43&tracking_id=9c10661b-059e-4f72-b844-0e226fbe2483&wid=MLB5504975542&sid=offers
